month_date_yyyymm,state,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
201712,california,499000,-0.0186,0.0396,61173,-0.1309,-0.1086,21560,-0.3152,-0.0767,1284,-0.1463,-0.1324,266.125,-0.0232,0.0332,1867,0.0016,0.0152,1017721.816,0.0075,0.0825
201712,alabama,197450,-0.0028,0.0882,25829,-0.0456,-0.1161,4304,-0.1842,-0.0046,336,-0.3488,-0.3115,79.10449219,-0.001,0.0711,1667,-0.0012,0.0419,266937.0786,-0.0175,0.0746
201712,iowa,189000,0,0.1284,12571,-0.072,-0.0407,2464,-0.1916,0.1386,112,0.1667,0.8667,109.7775176,0.0072,0.0925,1632,-0.007,0.0012,231833.4371,0,0.0577
201712,south dakota,225000,4.00E-04,0.0465,3452,-0.0942,0.0757,592,-0.2919,0.3333,16,-0.2,0.3333,112.8472222,1.00E-04,0.0534,1984,-0.0065,-0.011,285701.7014,-0.0017,0.0202
201712,mississippi,180000,-0.0028,0.0315,11695,-0.0336,-0.0449,1764,-0.2711,0.1053,104,-0.2353,0.5294,88.20224719,-0.0036,0.0432,1900,-0.0034,0,239923.3285,0.0025,0.028
201712,rhode island,339900,-0.0254,0.0808,3210,-0.115,-0.1322,756,-0.3127,0.0678,8,-0.7143,-0.6,202.3333333,0.001,0.0527,1632,-0.0169,0.02,563754.3175,-0.0039,0.0698
201712,minnesota,258000,0.0015,0.0979,16247,-0.1684,-0.1416,3264,-0.2929,0.0653,184,-0.098,0.4375,128.5964036,-0.0022,0.0728,2052,-0.0015,0.0364,352805.5267,-0.001,0.0628
201712,washington,369900,-2.00E-04,0.0895,13695,-0.1798,-0.0877,4444,-0.3476,0.0967,400,0,0.3514,179.7955502,-0.0067,0.0868,2032,-0.0061,0.0064,541361.1075,-0.004,0.0822
201712,nevada,339000,0.0129,0.1338,7763,-0.1033,-0.292,2824,-0.2537,-0.0972,292,-0.0875,-0.1412,164.4182125,0.0129,0.1382,2066,0.0017,0.0213,654056.0303,0.0235,0.1676
201712,louisiana,212992,-0.0093,0.065,18259,-0.0177,0.1046,3560,-0.1916,0.0446,176,-0.0435,0.2571,111.6328125,-0.0026,0.0277,1908,-0.006,0.0032,287464.0721,-0.0061,0.0236
201712,florida,320000,0,0.0417,139909,0.0058,-0.0403,35032,-0.15,0.0217,3348,-0.0669,0.128,172.65625,0.0072,0.0464,1768,-0.0067,-0.0056,629328.3926,0.0092,0.0287
201712,tennessee,249900,0,0.1364,28935,-0.0552,-0.1753,7168,-0.2273,0.0228,460,-0.2434,-0.0336,108.0246914,0.0038,0.066,1904,-0.0073,0.0292,341061.5355,3.00E-04,0.1021
201712,montana,334900,0.0112,0.0308,7280,-0.0754,0.0091,960,-0.0875,0.4724,28,-0.2222,-0.125,156.25,0.0068,0.2512,2191,-0.0027,0.1792,611615.0829,0.0204,0.0474
201712,new york,367000,0.0055,0.1472,61461,-0.1032,-0.0929,9164,-0.3532,-0.0773,488,-0.2948,-0.1867,130.4375,-0.0054,0.0978,1540,-0.0029,0.0185,988065.816,0.0079,0.1162
201712,oklahoma,179900,-0.0088,0.0112,17694,-0.0447,0.0153,3792,-0.1684,0.0616,204,-0.1356,0.6452,93.64583333,-0.0014,0.023,1872,-0.0048,0.0119,243813.3737,-0.0126,0.0298
201712,alaska,269900,-2.00E-04,-0.0185,3073,-0.1157,0.1583,456,-0.2297,0.2128,28,0.1667,0.4,161.5535248,0.0047,-0.0025,1667,-0.0171,-0.0217,317120.0751,0.0024,-0.0272
201712,michigan,172500,-0.0385,0.1129,36216,-0.1125,-0.0768,7716,-0.2996,0.2163,324,-0.2957,-0.0122,106.71875,-0.0134,0.0881,1608,-0.0228,0.021,275758.2242,-0.0112,0.0715
201712,utah,362900,0.0083,0.0689,10450,-0.1008,-0.0617,3272,-0.1885,0.3611,368,-0.2813,0.4603,134.7173145,0.0104,0.0835,2664,-0.0089,-0.0078,647252.31,0.048,0.0521
201712,oregon,399900,-1.00E-04,0.1139,13793,-0.1226,-0.051,3420,-0.2785,0.1925,272,-0.0556,0.193,200.157042,-2.00E-04,0.1192,2013,-0.0057,0.0249,543694.6344,0.012,0.0978
201712,north dakota,229650,-0.0011,-0.0387,3450,-0.0681,0.1428,412,-0.2643,0.1075,40,1.5,2.3333,108.647343,6.00E-04,-0.0647,2112,-0.0024,0.0592,264073.6272,-0.0085,-0.0294
201712,south carolina,259000,-0.0027,0.0905,29326,-0.0371,-0.0754,5712,-0.2162,0.1036,676,-0.0117,0.1655,109.2666667,0.0019,0.069,1734,0.002,0.0465,384434.2724,-0.0085,0.0613
201712,new mexico,225000,-0.0175,0.0137,9708,-0.0723,-0.0684,1640,-0.2293,0.0074,76,-0.05,-0.2083,116.3133098,-0.0037,0.0043,1896,-0.006,0.0032,346654.2644,0.0072,0.0281
201712,hawaii,684000,0.0332,0.0074,5392,-0.0048,-0.1031,1408,-0.1415,-0.0303,72,0.2857,0.2857,501.6792611,0.012,0.0364,1352,0.0033,-0.021,1353771.79,0.0257,0.0227
201712,delaware,279000,0.0056,0.0333,5633,-0.082,-0.1647,908,-0.3244,0.0913,196,-0.0577,0.3611,135.8333333,,0.0422,1812,,0.0067,363550.4244,-0.0027,0.0398
201712,idaho,299900,0.003,0.1429,8676,-0.1143,-0.1135,1784,-0.2064,0.1095,164,-0.3788,0.1081,141.2601626,0.0114,0.1134,2192,5.00E-04,0.0438,504185.0137,0.0267,0.1344
201712,wyoming,245000,0.0064,0.0426,3834,-0.0799,-0.0159,476,-0.2372,-0.0846,16,0,-0.5,113.8411138,0.0035,0.0133,2082,-0.0062,-0.0142,466466.5097,0.0071,0.0209
201712,illinois,217500,-0.0416,0.088,47232,-0.1125,-0.065,9720,-0.3272,0.0767,304,-0.2165,-0.1461,105.25,-0.0232,0.0558,1723,-0.0154,0.0268,340697.3979,-0.0272,0.0293
201712,wisconsin,199900,0,0.1112,21967,-0.147,-0.2443,3204,-0.3004,0.0484,132,-0.1081,0.1,113.75,0.0013,0.0651,1726,-0.0089,0.0183,280081.2774,-0.0075,0.0775
201712,virginia,285000,-0.0417,0.0595,35410,-0.1203,-0.0945,6972,-0.2774,0.0169,568,0.0071,-0.007,132.6666667,0.0086,0.02,1945,-0.0275,-0.0177,403656.3275,-0.0288,0.04
201712,district of columbia,575000,-0.0416,0.0342,1331,-0.2143,0.048,496,-0.4364,0.3333,16,0,0.3333,404.7614286,-0.0073,-0.1055,758,-0.0405,-0.3936,951086.0103,-0.0059,0.0666
201712,maine,229000,-0.0039,0.0651,9352,-0.1046,-0.1243,932,-0.3167,-0.0567,48,-0.3684,0.0909,133.8815789,-0.0134,0.0282,1700,-0.0029,0.0167,343087.5803,-0.0067,0.0642
201712,georgia,268288,-0.0017,0.1226,61650,-0.06,-0.1133,14500,-0.2628,0.0581,2360,-0.122,0.5013,98.171875,0.003,0.1124,2068,-0.0029,0.0665,372053.6202,-0.0016,0.0809
201712,indiana,159900,-0.0303,0.143,21289,-0.107,-0.1538,4848,-0.2879,0.0613,184,-0.0417,-0.1154,83.36749268,0.0212,0.0701,1867,0.0076,0.0372,229196.9205,-0.0286,0.0902
201712,new hampshire,299000,-8.00E-04,0.0682,5674,-0.177,-0.1883,952,-0.3479,-0.0739,56,-0.1765,-0.2222,151.1603376,0.0024,0.038,1950,-0.0099,0.0114,404881.6771,-0.0044,0.0286
201712,arkansas,169900,0,0.0681,16085,-0.0381,-0.0637,2836,-0.1247,0.0566,96,-0.2727,-0.2941,86.8125,-0.0056,0.0526,1738,-0.008,0.0224,234590.7596,0.0031,0.0648
201712,colorado,450000,0.0012,0.0601,17768,-0.1513,-0.083,5688,-0.2547,0.0748,528,0.0154,0.056,177.1907216,0.0081,0.0723,2494,-0.0064,0.0242,904854.3167,0.0429,0.074
201711,new hampshire,299250,-0.0022,0.0661,6894,-0.1458,-0.1611,1460,-0.2772,0.0704,68,-0.1905,-0.32,150.796239,0.0237,0.0367,1969.5,0.0033,0.009,406665.1664,-0.0112,0.0329
201711,connecticut,346400,-0.0089,-0.01,22649,-0.0578,-0.0552,4072,-0.1683,-0.0626,108,-0.25,-0.1,154.9285714,-0.0461,-0.0984,1535,-0.2753,-0.2376,726398.4417,-0.0029,-0.0594
201711,new jersey,320000,-0.0274,0.0509,48547,-0.0513,-0.101,12336,-0.1747,0.0825,428,-0.2074,0.0388,0,-1,,0,-1,,497820.9641,-0.0145,0.029
201711,nebraska,212450,-0.0096,0.1484,5021,-0.0209,-0.0296,1800,-0.1211,0.0465,44,-0.0833,-0.0833,107.6554373,0.0033,0.076,1835,-0.0097,0.0534,273973.4711,0.0025,0.1067
201711,mississippi,180500,-0.0069,0.032,12102,-0.0128,-0.0519,2420,-0.0412,0.1266,136,0.2143,0.1333,88.52327815,-0.0017,0.043,1906.5,-0.0096,0.0024,239332.7447,-0.0047,0.0239
201711,massachusetts,469900,0.0019,0.088,18479,-0.0856,-0.1179,5944,-0.207,0.0569,208,-0.3067,-0.2353,238,-0.0012,0.0631,1916,-0.0021,-8.00E-04,749537.6932,-0.0031,0.065
201711,georgia,268750,0.0022,0.1203,65587,-0.0375,-0.1145,19668,-0.055,0.0504,2688,-0.1028,0.5484,97.8828125,0.019,0.11,2074,0.0115,0.068,372662.547,2.00E-04,0.0787
201711,tennessee,249900,0,0.1364,30627,-0.0176,-0.1807,9276,-0.039,0.0427,608,-0.013,0.034,107.6164012,0.0041,0.0644,1918,-0.0013,0.0356,340960.6152,-0.0038,0.1017
201711,rhode island,348750,-0.0021,0.09,3627,-0.0572,-0.1409,1100,-0.2275,-0.0678,28,0.4,0.4,202.1389819,2.00E-04,0.0438,1660,0.0021,0.026,565933.7411,-0.0159,0.0837
201711,oklahoma,181500,-0.016,0.0142,18522,-0.0216,0.0167,4560,-0.0724,0.0335,236,0.0727,0.0926,93.7793152,-0.0042,0.0228,1881,-0.0056,0.0102,246919.4798,-0.0067,0.0325
201711,oregon,399925,1.00E-04,0.1133,15720,-0.1039,-0.0533,4740,-0.1822,0.12,288,-0.122,0.1429,200.1896077,0.0023,0.1181,2024.5,0.0037,0.029,537272.4519,0.0131,0.0977
201711,wisconsin,199900,-0.0244,0.0838,25752,-0.0993,-0.2297,4580,-0.2437,-0.1206,148,-0.0513,0.0571,113.5985878,-6.00E-04,0.0564,1741.5,-0.0049,0.0244,282205.3712,-0.0017,0.0799
201711,south carolina,259700,-8.00E-04,0.0866,30457,-0.0158,-0.0826,7288,-0.0881,0.0599,684,-0.4063,-0.2262,109.0625,0.0088,0.0711,1730.5,-0.0094,0.0412,387739.757,-4.00E-04,0.068
201711,new york,365000,-0.0108,0.1234,68533,-0.0562,-0.0743,14168,-0.1428,-0.0703,692,-0.017,0.1234,131.140625,-0.0053,0.1016,1544.5,-0.0048,0.0155,980328.692,-0.0064,0.1211
201711,alabama,198000,-0.005,0.0708,27064,-0.0277,-0.1026,5276,-0.0698,0.1371,516,-0.0444,0.303,79.1875,0.0034,0.0613,1669,0.0033,0.0421,271680.469,0.0159,0.083
201711,south dakota,224900,0,0.0463,3811,-0.0678,0.0642,836,-0.2113,0.045,20,-0.2857,0.25,112.8333949,0.0044,0.0477,1997,-0.0027,-0.0094,286196.5546,-0.0033,0.0209
201711,delaware,277450,-0.0098,0.024,6136,-0.0543,-0.1596,1344,-0.1111,0.1053,208,-0.1333,0.5758,0,-1,-1,0,-1,-1,364530.662,-0.0089,0.0288
201711,florida,320000,0.0012,0.0525,139097,0.0174,-0.0418,41212,0.0306,0.0315,3588,-0.0468,0.0147,171.4140625,0.011,0.0475,1780,-0.0017,-8.00E-04,623598.6089,0.0083,0.0337
201711,indiana,164900,-0.0152,0.1416,23839,-0.0683,-0.1368,6808,-0.0845,0.0041,192,-0.3333,-0.2131,81.6345099,2.00E-04,0.0441,1853,-0.0011,0.0198,235949.5649,-0.0123,0.1075
201711,district of columbia,599949,-0.0378,0.0573,1694,0.0292,0.1772,880,-0.1506,0.1224,16,-0.3333,-0.2,407.7289196,-0.1771,-0.1093,790,-0.3767,-0.369,956689.1924,-0.0299,0.0923
201711,nevada,334670,-0.0054,0.1251,8657,-0.0537,-0.2863,3784,-0.1249,-0.0337,320,-0.0244,-0.0476,162.3296772,-0.0028,0.1269,2062.5,-0.0022,0.0198,639022.3938,0.0082,0.169
201711,maryland,314950,-0.0155,0.0517,23884,-0.0048,-0.0512,7628,-0.0823,0.1338,392,-0.125,-0.1404,89.140625,-0.4583,-0.4333,1028.5,-0.4227,-0.3982,420985.3258,-0.0245,0.0491
201711,maine,229900,-0.0215,0.045,10445,-0.0753,-0.1208,1364,-0.2821,-0.0257,76,-0.2083,0.3571,135.6936336,-0.0055,0.0261,1705,-0.0029,0.008,345413.4917,-0.0036,0.0526
201711,utah,359900,0,0.0787,11622,-0.0699,-0.0549,4032,-0.1818,0.0275,512,0.0492,0.2427,133.333,0.0049,0.0889,2688,-4.00E-04,0,617591.6546,0.0202,0.0521
201711,north dakota,229900,0,-0.0381,3702,-0.0637,0.1154,560,-0.2929,-0.085,16,-0.4286,-0.3333,108.584441,0.0015,-0.0612,2117,-0.0024,0.0585,266348.4944,-0.0105,-0.0202
201711,kentucky,182659,-0.0124,0.107,16413,-0.029,-0.073,4120,-0.141,0.0218,208,0.0612,0,89.47121711,0.0015,0.0863,1783.5,-3.00E-04,0.0491,256085.3833,-0.0103,0.0713
201711,missouri,175564,-0.0241,0.098,26625,-0.0383,-0.0665,7012,-0.069,0.0416,208,-0.2877,-0.1186,86.6328125,-0.0065,0.0646,1599,-0.0074,0.025,251577.1242,-0.0111,0.0863
201711,wyoming,243450,-0.0223,0.0176,4167,-0.1019,0.0014,624,-0.1285,0.0685,16,-0.3333,-0.2,113.4403309,-0.0096,0.0049,2095,-0.0062,-0.008,463193.4128,-0.0617,0.011
201711,texas,279945,-2.00E-04,0.0372,101096,-0.0361,0.0352,29456,-0.0954,0.0623,3032,-0.2382,-0.0344,120.296875,0.0014,0.0424,2256,-0.0033,0.0031,394228.2019,0.0013,0.0174
201711,louisiana,215000,0,0.0488,18588,-0.0057,0.0959,4404,-0.0027,0.1725,184,0.0698,0.2432,111.9290689,-0.0017,0.0279,1919.5,-0.0034,0.006,289222.5717,-0.002,0.0205
201711,virginia,297400,-0.0083,0.0815,40252,-0.0518,-0.078,9648,-0.2156,0.0079,564,-0.221,0.0292,131.53125,-0.0446,-5.00E-04,2000,-0.0331,0,415640.8481,-2.00E-04,0.0538
201711,illinois,226950,-0.0139,0.061,53218,-0.0709,-0.0621,14448,-0.1549,0.0279,388,-0.0202,-0.0849,107.75,-0.0101,0.0506,1750,-0.0057,0.0315,350211.005,-0.013,0.0342
201711,north carolina,274972,-1.00E-04,0.1012,52075,-0.0414,-0.129,11564,-0.0805,0.0241,1072,-0.0429,0.1552,113.359375,-0.0019,0.0856,1889.5,-0.0063,0.0678,376589.3392,-0.0047,0.0887
201711,minnesota,257625,-0.0088,0.0779,19536,-0.1232,-0.1354,4616,-0.3499,-0.1061,204,0.0625,0.0851,128.884375,-0.0074,0.0669,2055,0.0022,0.028,353172.6633,-0.0023,0.0607
201711,california,508452,-0.0194,0.0387,70385,-0.0613,-0.1186,31484,-0.1171,0.0152,1504,-0.0553,-0.1235,272.4375,-0.0135,0.0411,1864,0.0016,0.0144,1010127.258,0.0046,0.0886
201711,colorado,449462,-0.0011,0.0703,20936,-0.1038,-0.0593,7632,-0.2212,0.0063,520,-0.1156,-0.058,175.7695312,0.0067,0.0752,2510,-0.0099,0.0117,867598.5931,0.0301,0.0914
201711,iowa,189000,0.009,0.1284,13547,-0.0428,-0.0347,3048,-0.197,-0.065,96,-0.04,-0.1429,108.9950611,0.0029,0.0844,1643.5,-9.00E-04,0.0055,231828.9269,0.0016,0.05
201711,michigan,179400,-0.0031,0.122,40809,-0.0801,-0.083,11016,-0.1786,0.0963,460,-0.2123,0.0849,108.1715686,-0.0133,0.0856,1645.5,-0.0081,0.0323,278877.3914,-0.0055,0.0788
201711,new mexico,229000,-0.0041,0.0178,10465,-0.0447,-0.0681,2128,-0.1074,0.064,80,-0.375,-0.0909,116.7464213,-0.0123,0.0029,1907.5,-0.0018,0.0039,344161.6646,-0.005,0.0139
201711,washington,369975,-0.0134,0.0882,16697,-0.1298,-0.0566,6812,-0.1914,0.2615,400,-0.2063,0.087,181.0078125,-0.0115,0.079,2044.5,-7.00E-04,0.0064,543530.9951,-0.005,0.0881
201711,ohio,153900,-0.0179,0.1056,37416,-0.0509,-0.1483,10988,-0.1524,-0.0425,348,-0.1386,0.1447,86.9921875,-0.0088,0.0996,1567.5,-0.0076,0.0192,231522.0621,-0.0083,0.081
201711,alaska,269950,-0.018,-0.034,3475,-0.0588,0.1618,592,-0.1294,0.1128,24,-0.1429,0,160.8033898,0.0012,-0.006,1696,-0.0111,-0.0284,316352.4783,-0.0072,-0.0346
201711,montana,331200,-0.0112,0.031,7874,-0.0717,-0.0278,1052,-0.2355,0.0154,36,-0.3077,0.125,155.1970198,0.0014,0.2529,2197,-0.0023,0.163,599366.6209,0.0085,0.0485
201711,idaho,299000,0.0101,0.15,9796,-0.1148,-0.0968,2248,-0.204,0.0018,264,-0.5875,0.8857,139.6682458,7.00E-04,0.1045,2191,0.0041,0.0433,491077.2761,0.0162,0.1231
201711,vermont,265000,0,0.0604,5873,-0.1131,-0.1307,556,-0.2646,0.0611,24,-0.1429,-0.1429,137.5054386,0.0136,0.0267,1968,0.0131,0.0277,389686.8905,0.0049,0.0546
201711,hawaii,662000,-0.0045,0.0122,5418,-0.0117,-0.0931,1640,-0.0215,0.0622,56,-0.2222,0.0769,495.7477477,0.0116,0.0471,1347.5,-0.0048,-0.0114,1319873.213,8.00E-04,0.0458
201711,kansas,163650,-0.0082,0.0917,10926,-0.0404,-0.0028,2820,-0.1253,-0.0167,152,-0.0732,0.5833,75.73611455,-0.0066,0.0236,1784.5,-0.0122,0.0244,237879.7961,-0.0068,0.0332
201711,west virginia,159900,0,0.0057,9380,-0.0318,-0.0151,1436,-0.2004,0.0199,60,-0.1176,0.1538,80.95302416,-0.0379,-0.0243,1607,-0.0249,-0.0186,217785.6996,-0.007,0.0227
201711,arizona,309900,-2.00E-04,0.0682,28590,0.0037,-0.1076,10240,-0.0748,-0.0154,908,-0.195,-0.0216,154.8984375,0.0034,0.0635,2059,-0.0034,0.0056,489775.7148,0.015,0.076
201711,pennsylvania,196450,-0.0128,0.092,52922,-0.074,-0.1366,12696,-0.1563,0.0278,704,-0.033,0.3643,0,-1,-1,0,-1,-1,286209.7492,-0.0111,0.0589
201711,arkansas,169900,-0.0029,0.0625,16722,-0.0222,-0.0602,3240,-0.1176,-0.0722,132,-0.1951,0.32,87.30331329,1.00E-04,0.0583,1752,-0.0085,0.0222,233854.9827,0.0018,0.0595
201710,new hampshire,299900,0,0.0597,8071,-0.0937,-0.1197,2020,-0.1248,0.2024,84,-0.3438,-0.3438,147.3023814,0.027,0.0259,1963,0.016,-0.0025,411279.8629,-0.007,0.0246
201710,delaware,280200,-0.0165,0.0189,6488,0.0133,-0.142,1512,-0.0382,0,240,0.7647,0.6216,135.3513932,0.0042,0.0303,1848,-0.0011,0.0267,367812.0092,-0.0033,0.0232
201710,north carolina,275000,0,0.1022,54324,-0.0183,-0.1366,12576,-0.0522,-0.0218,1120,0.1429,0.2613,113.5742187,0.0411,0.0868,1901.5,0.0278,0.0719,378372.3676,4.00E-04,0.0934
201710,california,518500,-0.0124,0.0412,74980,-0.0226,-0.1241,35660,-0.0663,-0.0369,1592,-0.0679,-0.1911,276.15625,-0.0084,0.0419,1861,-0.0016,0.0087,1005469.561,0.0034,0.0885
201710,connecticut,349500,-0.0011,-0.0011,24038,-0.0165,-0.0796,4896,-0.1,-0.0355,144,-0.2174,-0.25,162.4140625,-0.0117,-0.0508,2118,0.0115,0.0506,728539.453,-0.0072,-0.0486
201710,south dakota,224900,0.004,0.0465,4088,-0.0218,0.0707,1060,-0.0734,0.1937,28,0.1667,0.1667,112.3387323,4.00E-04,0.0488,2002.5,0.0053,-0.0121,287152.6337,0.0014,0.0238
201710,arizona,309947.5,0.0031,0.0651,28486,0.0409,-0.1012,11068,0.026,-0.0202,1128,0.0255,0.2261,154.3710937,0.0121,0.0657,2066,-0.0082,-5.00E-04,482514.8221,0.019,0.0771
201710,vermont,265000,0.0019,0.0621,6622,-0.0694,-0.1139,756,-0.1747,0.0618,28,0.1667,0.4,135.6609025,0.0201,0.0128,1942.5,0.0128,0.0202,387783.2036,0.0043,0.0676
201710,new york,369000,0.011,0.1942,72614,-0.0103,-0.0689,16528,-0.0468,0.0606,704,-0.12,-0.0383,131.84375,0.0045,0.1179,1552,-0.0051,0.0091,986661.3518,7.00E-04,0.1963
201710,new jersey,329000,-0.0027,0.0613,51172,-0.0173,-0.1188,14948,-0.0045,0.1435,540,-0.0625,0.2054,28,0.0182,,624,0.0263,,505154.2066,-6.00E-04,0.0461
201710,oklahoma,184450,-0.003,0.0322,18930,-0.0138,0.0192,4916,-0.0231,0.0477,220,-0.0984,-0.127,94.171875,-8.00E-04,0.0277,1891.5,-0.0045,0.0115,248596.6138,-0.0017,0.0435
201710,tennessee,249900,0,0.1364,31175,-0.0057,-0.2046,9652,-0.0219,-0.0041,616,-0.0778,0.0548,107.171875,0.0057,0.0612,1920.5,3.00E-04,0.0348,342269.7404,-0.0088,0.1076
201710,wisconsin,204900,-0.0191,0.1076,28592,-0.0523,-0.2354,6056,-0.1635,-0.0706,156,-0.1333,-0.1136,113.6654639,-0.0014,0.0569,1750,-0.0017,0.0222,282673.2478,-0.0064,0.0818
201710,indiana,167450,-0.0144,0.1556,25586,-0.02,-0.1198,7436,-0.0802,-0.0686,288,-0.1,0.2632,81.61914062,-0.0066,0.0402,1855,-0.0091,0.0153,238897.4225,-0.0079,0.1156
201710,illinois,230150,-0.0202,0.0466,57277,-0.005,-0.0566,17096,-0.096,0.014,396,-0.0833,-0.208,108.8515625,-0.0025,0.0466,1760,-0.0051,0.0353,354838.3465,-0.0049,0.0324
201710,north dakota,229900,-0.0213,-0.0381,3954,-0.0137,0.1356,792,-0.2296,0.0476,28,-0.125,-0.3,108.4229857,-0.004,-0.0722,2122,-0.0042,0.061,269170.2627,-0.0161,-0.0112
201710,alaska,274900,-4.00E-04,-0.0179,3692,-0.0582,0.1198,680,-0.2672,0.0759,28,-0.125,-0.3,160.6088924,0,-0.0103,1715,-0.0023,-0.02,318642.0516,-3.00E-04,-0.0249
201710,alabama,199000,-0.0045,0.0757,27835,-0.0205,-0.1075,5672,-0.0425,0.0035,540,0.3776,-0.0074,78.921875,-0.0026,0.054,1663.5,-3.00E-04,0.0397,267425.908,0.0015,0.0523
201710,pennsylvania,199000,0.0076,0.0796,57149,-0.0075,-0.1091,15048,-0.0116,0.0259,728,0.0111,0.1375,92.5775463,0.008,0.0769,1510,0.004,0.004,289414.8945,0.0119,0.0655
201710,nebraska,214500,-0.0115,0.1595,5128,-0.0014,-0.041,2048,-0.0554,-0.0248,48,0,-0.25,107.3046234,-0.0076,0.0713,1853,-0.0038,0.0528,273300.0447,-0.0089,0.1014
201710,georgia,268150,-0.0032,0.1178,68143,-0.0246,-0.1127,20812,-0.0097,-0.0269,2996,0.019,0.3049,96.05859375,6.00E-04,0.0873,2050.5,-0.0046,0.057,372590.384,0.0042,0.0784
201710,washington,375000,0,0.087,19187,-0.0475,-0.0755,8424,-0.1586,-0.0357,504,-0.1127,0.2475,183.1206496,0.0044,0.0794,2046,-0.0068,0.0074,546264.5525,0.0079,0.0937
201710,district of columbia,623499.5,-0.0024,0.1035,1646,0.0709,0.151,1036,-0.0513,0.2217,24,-0.25,-0.25,495.4601088,0.016,0.0736,1267.5,-0.031,0.0189,986145.4318,0.016,0.1365
201710,texas,279999.5,0,0.0275,104879,-0.0194,0.0505,32564,0.0012,0.0588,3980,0.0311,0.3975,120.125,0.0021,0.04,2263.5,-0.0037,-2.00E-04,393697.26,-9.00E-04,0.0108
201710,montana,334950,-1.00E-04,0.047,8482,-0.058,-0.0169,1376,-0.0678,-0.0678,52,0.3,0,154.9776834,0.0142,0.2463,2202,-9.00E-04,0.1763,594316.3051,0.029,0.0515
201710,michigan,179950,-0.0215,0.1039,44363,-0.0491,-0.084,13412,-0.0781,0.1192,584,-0.0641,0.1774,109.6325248,-0.0033,0.0915,1659,-6.00E-04,0.0369,280413.2505,9.00E-04,0.0826
201710,maryland,319900,-3.00E-04,0.0667,23999,-0.0084,-0.1029,8312,-0.0339,0.0554,448,-0.0175,-0.0667,164.5546875,0.0053,0.0448,1781.5,-0.0053,0.037,431557.8913,-0.002,0.0714
201710,kansas,165000,0,0.0714,11386,0.0049,0.0143,3224,-0.1296,0.0215,164,0,0.1081,76.2394844,0.0014,0.0236,1806.5,-0.0101,0.0311,239509.9784,0.0016,0.0363
201710,mississippi,181750,-0.0041,0.0392,12259,-0.0167,-0.0648,2524,0.0327,0.0327,112,-0.1765,-0.2222,88.67795439,0.0045,0.0458,1925,-0.0103,0.0132,240468.6211,-0.0039,0.0294
201710,missouri,179900,0.005,0.1251,27684,-0.0227,-0.0741,7532,-0.0828,-0.0182,292,0.0429,-0.0759,87.203125,-0.0021,0.0676,1611,-0.0025,0.0281,254399.7114,-0.0013,0.0878
201710,utah,359900,-0.0058,0.0848,12495,-0.023,-0.0402,4928,-0.0631,0.0864,488,-0.0394,-0.0469,132.6888548,0.006,0.0835,2689,-0.0107,0.0026,605366.8717,-0.0063,0.0391
201710,colorado,449950,1.00E-04,0.0739,23360,-0.0626,-0.0608,9800,-0.067,0.0045,588,-0.0926,0.0576,174.5991751,-7.00E-04,0.0683,2535,-4.00E-04,0.0255,842247.4081,0.0135,0.0716
201710,arkansas,170400,0.0029,0.0657,17102,-0.0193,-0.0583,3672,0.0166,0.0338,164,0.4138,0.3226,87.29298803,-0.0018,0.0582,1767,0.004,0.0255,233437.9621,-0.0027,0.054
201710,louisiana,215000,-0.0046,0.042,18695,0.0057,0.0921,4416,0.0203,0.0395,172,-0.0444,-0.1731,112.1181641,-0.0049,0.0314,1926,0.0016,0.0073,289802.4312,0.0021,0.0195
201710,virginia,299900,0,0.0715,42450,-0.0228,-0.0875,12300,0.0271,0.1482,724,0.0112,-0.1214,137.671875,0.0022,0.0371,2068.5,-7.00E-04,0.026,415727.121,0.0086,0.0424
201710,wyoming,249000,0,0.0163,4640,-0.0498,0.0348,716,-0.2634,-0.0529,24,-0.1429,-0.5,114.5426622,-4.00E-04,0.0069,2108,-0.0019,-0.0094,493636.9819,-0.005,0.0588
201710,nevada,336500,-0.0044,0.1254,9148,-0.0059,-0.2879,4324,0.0019,-0.0322,328,-0.2115,-0.2545,162.7831624,0.0045,0.1314,2067,-0.0077,0.0238,633816.6529,0.0017,0.1645
201710,hawaii,665000,-0.0148,0.0231,5482,-0.0051,-0.0862,1676,0.0635,0.0295,72,0.6364,-0.0526,490.0585794,-0.0155,0.0414,1354,0.0015,-0.0022,1318833.314,-0.0196,0.0551
201710,idaho,296000,0.0068,0.1385,11067,-0.0508,-0.0944,2824,-0.2208,0.1066,640,0.6495,2.4043,139.5699797,0.0048,0.1064,2182,0.0116,0.0361,483227.2739,0.0128,0.1158
201710,massachusetts,469000,0.0086,0.0782,20209,-0.015,-0.1293,7496,-0.1003,-0.03,300,-0.0506,0.0135,238.296875,0.0021,0.0603,1920,-0.0062,-0.0047,751887.7301,-1.00E-04,0.0771
